Time,Knee Angle,Thigh Roll,Thigh Pitch,Calf Roll,Calf Pitch
67.23,12.32,-7.08,12.32,0.00,0.00
67.24,12.55,-7.16,12.55,0.00,0.00
67.25,12.78,-7.26,12.78,0.00,0.00
67.27,12.96,-7.27,12.96,0.00,0.00
67.28,13.07,-7.18,13.07,0.00,0.00
67.30,13.15,-7.03,13.15,0.00,0.00
67.31,13.18,-6.94,13.18,0.00,0.00
67.32,13.25,-6.99,13.25,0.00,0.00
67.33,13.33,-7.16,13.33,0.00,0.00
67.35,13.40,-7.43,13.40,0.00,0.00
67.36,13.50,-7.63,13.50,0.00,0.00
67.37,13.65,-7.82,13.65,0.00,0.00
67.39,13.82,-7.99,13.82,0.00,0.00
67.40,13.98,-8.08,13.98,0.00,0.00
67.41,14.16,-8.13,14.16,0.00,0.00
67.43,14.35,-8.16,14.35,0.00,0.00
67.44,14.48,-8.06,14.48,0.00,0.00
67.45,14.57,-7.95,14.57,0.00,0.00
67.47,14.66,-7.92,14.66,0.00,0.00
67.48,14.78,-7.96,14.78,0.00,0.00
67.49,14.90,-8.08,14.90,0.00,0.00
67.51,15.03,-8.25,15.03,0.00,0.00
67.52,15.15,-8.39,15.15,0.00,0.00
67.53,15.26,-8.54,15.26,0.00,0.00
67.55,15.33,-8.66,15.33,0.00,0.00
67.56,15.31,-8.70,15.31,0.00,0.00
67.57,15.26,-8.79,15.26,0.00,0.00
67.59,15.21,-8.94,15.21,0.00,0.00
67.60,15.16,-9.17,15.16,0.00,0.00
67.61,15.10,-9.37,15.10,0.00,0.00
67.63,15.03,-9.55,15.03,0.00,0.00
67.64,14.93,-9.68,14.93,0.00,0.00
67.65,14.82,-9.72,14.82,0.00,0.00
67.67,14.71,-9.67,14.71,0.00,0.00
67.68,14.65,-9.60,14.65,0.00,0.00
67.69,14.64,-9.59,14.64,0.00,0.00
67.71,14.66,-9.59,14.66,0.00,0.00
67.72,14.67,-9.57,14.67,0.00,0.00
67.73,14.68,-9.58,14.68,0.00,0.00
67.75,14.67,-9.62,14.67,0.00,0.00
67.76,14.65,-9.65,14.65,0.00,0.00
67.78,14.60,-9.71,14.60,0.00,0.00
67.79,14.53,-9.80,14.53,0.00,0.00
67.80,14.45,-9.90,14.45,0.00,0.00
67.81,14.38,-10.02,14.38,0.00,0.00
67.83,14.37,-10.06,14.37,0.00,0.00
67.84,14.40,-10.12,14.40,0.00,0.00
67.85,14.43,-10.20,14.43,0.00,0.00
67.87,14.47,-10.25,14.47,0.00,0.00
67.88,14.48,-10.33,14.48,0.00,0.00
67.89,14.35,-10.67,14.35,0.00,0.00
67.91,14.25,-10.79,14.25,0.00,0.00
67.92,14.22,-10.87,14.22,0.00,0.00
67.94,14.29,-10.91,14.29,0.00,0.00
67.95,14.33,-11.06,14.33,0.00,0.00
67.96,14.39,-11.16,14.39,0.00,0.00
67.98,14.46,-11.27,14.46,0.00,0.00
67.99,14.58,-11.42,14.58,0.00,0.00
68.00,14.64,-11.49,14.64,0.00,0.00
68.02,14.68,-11.53,14.68,0.00,0.00
68.03,14.70,-11.56,14.70,0.00,0.00
68.05,14.71,-11.54,14.71,0.00,0.00
68.06,14.77,-11.51,14.77,0.00,0.00
68.07,14.84,-11.47,14.84,0.00,0.00
68.09,14.89,-11.48,14.89,0.00,0.00
68.10,14.91,-11.57,14.91,0.00,0.00
68.11,14.90,-11.71,14.90,0.00,0.00
68.13,14.86,-11.94,14.86,0.00,0.00
68.14,14.79,-12.18,14.79,0.00,0.00
68.16,14.72,-12.36,14.72,0.00,0.00
68.17,14.69,-12.43,14.69,0.00,0.00
68.18,14.73,-12.46,14.73,0.00,0.00
68.20,14.80,-12.51,14.80,0.00,0.00
68.21,14.87,-12.60,14.87,0.00,0.00
68.22,14.92,-12.70,14.92,0.00,0.00
68.24,14.93,-12.82,14.93,0.00,0.00
68.25,14.95,-12.90,14.95,0.00,0.00
68.26,15.00,-13.01,15.00,0.00,0.00
68.28,15.10,-13.11,15.10,0.00,0.00
68.29,15.21,-13.10,15.21,0.00,0.00
68.30,15.27,-13.12,15.27,0.00,0.00
68.32,15.27,-13.21,15.27,0.00,0.00
68.33,15.25,-13.28,15.25,0.00,0.00
68.34,15.22,-13.35,15.22,0.00,0.00
68.36,15.18,-13.44,15.18,0.00,0.00
68.37,15.13,-13.46,15.13,0.00,0.00
68.39,15.11,-13.40,15.11,0.00,0.00
68.40,15.10,-13.26,15.10,0.00,0.00
68.41,15.11,-13.10,15.11,0.00,0.00
68.43,15.09,-12.96,15.09,0.00,0.00
68.44,15.07,-12.85,15.07,0.00,0.00
68.46,15.05,-12.78,15.05,0.00,0.00
68.47,15.04,-12.75,15.04,0.00,0.00
68.48,15.01,-12.77,15.01,0.00,0.00
68.50,14.98,-12.79,14.98,0.00,0.00
68.51,14.97,-12.79,14.97,0.00,0.00
68.53,14.98,-12.73,14.98,0.00,0.00
68.54,15.05,-12.55,15.05,0.00,0.00
68.55,15.11,-12.41,15.11,0.00,0.00
68.57,15.15,-12.31,15.15,0.00,0.00
68.58,15.18,-12.32,15.18,0.00,0.00
68.59,15.18,-12.39,15.18,0.00,0.00
68.61,15.15,-12.46,15.15,0.00,0.00
68.62,15.09,-12.48,15.09,0.00,0.00
68.63,15.00,-12.46,15.00,0.00,0.00
68.65,14.88,-12.43,14.88,0.00,0.00
68.66,14.75,-12.39,14.75,0.00,0.00
68.68,14.64,-12.32,14.64,0.00,0.00
68.69,14.56,-12.20,14.56,0.00,0.00
68.70,14.52,-12.04,14.52,0.00,0.00
68.72,14.50,-11.88,14.50,0.00,0.00
68.73,14.48,-11.74,14.48,0.00,0.00
68.75,14.48,-11.63,14.48,0.00,0.00
68.76,14.52,-11.57,14.52,0.00,0.00
68.77,14.58,-11.53,14.58,0.00,0.00
68.79,14.66,-11.50,14.66,0.00,0.00
68.80,14.72,-11.49,14.72,0.00,0.00
68.82,14.76,-11.60,14.76,0.00,0.00
68.83,14.77,-11.75,14.77,0.00,0.00
68.84,14.76,-11.94,14.76,0.00,0.00
68.86,14.76,-12.11,14.76,0.00,0.00
68.87,14.80,-12.26,14.80,0.00,0.00
68.89,14.88,-12.35,14.88,0.00,0.00
68.90,14.99,-12.37,14.99,0.00,0.00
68.92,15.10,-12.37,15.10,0.00,0.00
68.93,15.30,-12.31,15.30,0.00,0.00
68.94,15.37,-12.23,15.37,0.00,0.00
68.96,15.48,-12.17,15.48,0.00,0.00
68.97,15.63,-11.99,15.63,0.00,0.00
68.99,15.95,-11.53,15.95,0.00,0.00
69.00,16.10,-11.29,16.10,0.00,0.00
69.01,16.21,-11.01,16.21,0.00,0.00
69.03,16.32,-10.82,16.32,0.00,0.00
69.04,16.45,-10.63,16.45,0.00,0.00
69.05,16.58,-10.38,16.58,0.00,0.00
69.07,16.69,-10.14,16.69,0.00,0.00
69.08,16.79,-9.96,16.79,0.00,0.00
69.09,16.87,-9.89,16.87,0.00,0.00
69.11,16.98,-9.91,16.98,0.00,0.00
69.12,17.17,-10.06,17.17,0.00,0.00
69.13,17.25,-10.18,17.25,0.00,0.00
69.15,17.29,-10.30,17.29,0.00,0.00
69.16,17.26,-10.46,17.26,0.00,0.00
69.17,17.17,-10.54,17.17,0.00,0.00
69.19,17.15,-10.67,17.15,0.00,0.00
69.20,16.96,-10.84,16.96,0.00,0.00
69.22,16.61,-11.14,16.61,0.00,0.00
69.23,16.31,-11.41,16.31,0.00,0.00
69.25,16.09,-11.64,16.09,0.00,0.00
69.26,15.94,-12.06,15.94,0.00,0.00
69.27,15.87,-12.23,15.87,0.00,0.00
69.29,15.76,-12.32,15.76,0.00,0.00
69.30,15.55,-12.38,15.55,0.00,0.00
69.32,15.33,-12.45,15.33,0.00,0.00
69.33,15.05,-12.76,15.05,0.00,0.00
69.34,14.84,-12.98,14.84,0.00,0.00
69.36,14.62,-13.12,14.62,0.00,0.00
69.37,14.62,-13.16,14.62,0.00,0.00
69.39,14.67,-13.02,14.67,0.00,0.00
69.40,14.70,-12.93,14.70,0.00,0.00
69.41,14.65,-12.89,14.65,0.00,0.00
69.43,14.88,-12.70,14.88,0.00,0.00
69.44,15.05,-12.57,15.05,0.00,0.00
69.46,15.20,-12.52,15.20,0.00,0.00
69.47,15.33,-12.51,15.33,0.00,0.00
69.49,15.54,-12.52,15.54,0.00,0.00
69.50,15.77,-12.48,15.77,0.00,0.00
69.51,16.05,-12.52,16.05,0.00,0.00
69.53,16.34,-12.62,16.34,0.00,0.00
69.54,16.63,-12.75,16.63,0.00,0.00
69.55,16.98,-12.92,16.98,0.00,0.00
69.57,17.34,-13.04,17.34,0.00,0.00
69.58,17.67,-13.16,17.67,0.00,0.00
69.59,17.87,-13.08,17.87,0.00,0.00
69.60,17.97,-12.82,17.97,0.00,0.00
69.62,18.12,-12.94,18.12,0.00,0.00
69.63,18.22,-13.08,18.22,0.00,0.00
69.65,18.28,-13.29,18.28,0.00,0.00
69.66,18.42,-13.67,18.42,0.00,0.00
69.67,18.44,-14.18,18.44,0.00,0.00
69.69,18.44,-14.57,18.44,0.00,0.00
69.70,18.44,-14.79,18.44,0.00,0.00
69.71,18.51,-14.86,18.51,0.00,0.00
69.73,18.64,-14.76,18.64,0.00,0.00
69.74,18.72,-14.59,18.72,0.00,0.00
69.76,18.69,-14.51,18.69,0.00,0.00
69.77,18.63,-14.60,18.63,0.00,0.00
69.78,18.52,-14.85,18.52,0.00,0.00
69.80,18.45,-14.96,18.45,0.00,0.00
69.81,18.52,-14.87,18.52,0.00,0.00
69.82,18.60,-14.64,18.60,0.00,0.00
69.84,18.59,-14.42,18.59,0.00,0.00
69.85,18.48,-14.33,18.48,0.00,0.00
69.87,18.33,-14.25,18.33,0.00,0.00
69.88,18.12,-14.23,18.12,0.00,0.00
69.89,18.11,-14.26,18.11,0.00,0.00
69.91,18.26,-14.29,18.26,0.00,0.00
69.92,18.85,-14.08,18.85,0.00,0.00
69.94,18.02,-15.05,18.02,0.00,0.00
69.95,17.55,-15.52,17.55,0.00,0.00
69.96,17.31,-15.84,17.31,0.00,0.00
69.98,17.19,-16.30,17.19,0.00,0.00
69.99,17.23,-16.47,17.23,0.00,0.00
70.00,17.30,-16.62,17.30,0.00,0.00
70.02,17.43,-16.69,17.43,0.00,0.00
70.03,17.79,-16.70,17.79,0.00,0.00
70.04,18.02,-16.74,18.02,0.00,0.00
70.06,18.20,-16.71,18.20,0.00,0.00
70.07,18.32,-16.70,18.32,0.00,0.00
70.08,18.39,-16.66,18.39,0.00,0.00
70.10,18.32,-16.85,18.32,0.00,0.00
70.11,18.11,-17.16,18.11,0.00,0.00
70.12,17.89,-17.41,17.89,0.00,0.00
70.14,17.67,-17.61,17.67,0.00,0.00
70.15,17.50,-17.89,17.50,0.00,0.00
70.17,17.32,-18.00,17.32,0.00,0.00
70.18,17.13,-18.00,17.13,0.00,0.00
70.19,16.88,-18.38,16.88,0.00,0.00
70.21,16.67,-18.50,16.67,0.00,0.00
70.22,16.58,-18.54,16.58,0.00,0.00
70.24,16.46,-18.62,16.46,0.00,0.00
70.25,16.37,-18.64,16.37,0.00,0.00
70.26,16.31,-18.68,16.31,0.00,0.00
70.28,16.33,-18.67,16.33,0.00,0.00
70.29,16.43,-18.61,16.43,0.00,0.00
70.31,16.51,-18.51,16.51,0.00,0.00
70.32,16.58,-18.36,16.58,0.00,0.00
70.33,16.70,-18.13,16.70,0.00,0.00
70.34,16.86,-17.81,16.86,0.00,0.00
70.36,17.02,-17.47,17.02,0.00,0.00
70.37,17.22,-17.14,17.22,0.00,0.00
70.39,17.43,-16.85,17.43,0.00,0.00
70.40,17.66,-16.59,17.66,0.00,0.00
70.41,17.84,-16.37,17.84,0.00,0.00
70.43,17.95,-16.26,17.95,0.00,0.00
70.44,18.01,-16.22,18.01,0.00,0.00
70.46,18.06,-16.21,18.06,0.00,0.00
70.47,18.11,-16.23,18.11,0.00,0.00
70.48,18.20,-16.27,18.20,0.00,0.00
70.50,18.30,-16.21,18.30,0.00,0.00
70.51,18.40,-16.10,18.40,0.00,0.00
70.52,18.52,-15.94,18.52,0.00,0.00
70.54,18.64,-15.81,18.64,0.00,0.00
70.55,18.80,-15.69,18.80,0.00,0.00
70.57,19.00,-15.54,19.00,0.00,0.00
70.58,19.20,-15.38,19.20,0.00,0.00
70.59,19.41,-15.23,19.41,0.00,0.00
70.61,19.63,-14.95,19.63,0.00,0.00
70.62,20.22,-14.17,20.22,0.00,0.00
70.64,20.61,-13.73,20.61,0.00,0.00
70.65,20.99,-13.35,20.99,0.00,0.00
70.66,21.37,-12.98,21.37,0.00,0.00
70.68,21.73,-12.60,21.73,0.00,0.00
70.69,22.09,-12.28,22.09,0.00,0.00
70.71,22.44,-12.02,22.44,0.00,0.00
70.72,22.78,-11.77,22.78,0.00,0.00
70.73,23.07,-11.56,23.07,0.00,0.00
70.75,23.33,-11.38,23.33,0.00,0.00
70.76,23.56,-11.19,23.56,0.00,0.00
70.77,23.79,-10.95,23.79,0.00,0.00
70.79,24.00,-10.74,24.00,0.00,0.00
70.80,24.17,-10.61,24.17,0.00,0.00
70.81,24.27,-10.52,24.27,0.00,0.00
70.83,24.33,-10.41,24.33,0.00,0.00
70.84,24.41,-10.22,24.41,0.00,0.00
70.85,24.53,-9.95,24.53,0.00,0.00
70.87,24.65,-9.73,24.65,0.00,0.00
70.88,24.71,-9.52,24.71,0.00,0.00
70.89,24.70,-9.46,24.70,0.00,0.00
70.91,24.71,-9.41,24.71,0.00,0.00
70.92,24.72,-9.33,24.72,0.00,0.00
70.93,24.72,-9.25,24.72,0.00,0.00
70.94,24.71,-9.20,24.71,0.00,0.00
70.96,24.68,-9.17,24.68,0.00,0.00
70.97,24.66,-9.11,24.66,0.00,0.00
70.98,24.66,-9.01,24.66,0.00,0.00
71.00,24.66,-8.87,24.66,0.00,0.00
71.01,24.66,-8.73,24.66,0.00,0.00
71.03,24.63,-8.68,24.63,0.00,0.00
71.04,24.58,-8.69,24.58,0.00,0.00
71.05,24.50,-8.69,24.50,0.00,0.00
71.07,24.43,-8.67,24.43,0.00,0.00
71.08,24.35,-8.64,24.35,0.00,0.00
71.10,24.26,-8.59,24.26,0.00,0.00
71.11,24.19,-8.49,24.19,0.00,0.00
71.12,24.13,-8.38,24.13,0.00,0.00
71.14,24.08,-8.26,24.08,0.00,0.00
71.15,24.05,-8.16,24.05,0.00,0.00
71.17,24.05,-8.07,24.05,0.00,0.00
71.18,24.04,-8.01,24.04,0.00,0.00
71.20,24.04,-7.92,24.04,0.00,0.00
71.21,24.03,-7.86,24.03,0.00,0.00
71.22,24.03,-7.84,24.03,0.00,0.00
71.24,24.03,-7.86,24.03,0.00,0.00
71.25,24.06,-7.91,24.06,0.00,0.00
71.26,24.11,-7.94,24.11,0.00,0.00
71.28,24.18,-7.96,24.18,0.00,0.00
71.29,24.24,-8.00,24.24,0.00,0.00
71.30,24.27,-8.07,24.27,0.00,0.00
71.32,24.28,-8.13,24.28,0.00,0.00
71.33,24.27,-8.19,24.27,0.00,0.00
71.35,24.22,-8.24,24.22,0.00,0.00
71.36,24.17,-8.30,24.17,0.00,0.00
71.37,24.10,-8.33,24.10,0.00,0.00
71.39,24.00,-8.37,24.00,0.00,0.00
71.40,23.82,-8.38,23.82,0.00,0.00
71.42,23.79,-8.33,23.79,0.00,0.00
71.43,23.79,-8.28,23.79,0.00,0.00
71.44,23.78,-8.24,23.78,0.00,0.00
71.46,23.74,-8.23,23.74,0.00,0.00
71.47,23.70,-8.21,23.70,0.00,0.00
71.48,23.64,-8.19,23.64,0.00,0.00
71.50,23.55,-8.23,23.55,0.00,0.00
71.51,23.49,-8.25,23.49,0.00,0.00
71.52,23.45,-8.21,23.45,0.00,0.00
71.54,23.42,-8.18,23.42,0.00,0.00
71.55,23.40,-8.19,23.40,0.00,0.00
71.57,23.41,-8.19,23.41,0.00,0.00
71.58,23.43,-8.18,23.43,0.00,0.00
71.59,23.49,-8.14,23.49,0.00,0.00
71.61,23.56,-8.06,23.56,0.00,0.00
71.62,23.72,-7.90,23.72,0.00,0.00
71.64,23.79,-7.84,23.79,0.00,0.00
71.65,23.84,-7.81,23.84,0.00,0.00
71.66,23.90,-7.80,23.90,0.00,0.00
71.68,23.96,-7.79,23.96,0.00,0.00
71.69,24.03,-7.76,24.03,0.00,0.00
71.70,24.12,-7.74,24.12,0.00,0.00
71.72,24.22,-7.78,24.22,0.00,0.00
71.73,24.35,-7.87,24.35,0.00,0.00
71.74,24.49,-8.00,24.49,0.00,0.00
71.76,24.60,-8.12,24.60,0.00,0.00
71.77,24.66,-8.23,24.66,0.00,0.00
71.78,24.67,-8.33,24.67,0.00,0.00
71.79,24.70,-8.37,24.70,0.00,0.00
71.81,24.74,-8.34,24.74,0.00,0.00
71.82,24.83,-8.27,24.83,0.00,0.00
71.84,24.97,-8.18,24.97,0.00,0.00
71.85,25.13,-8.07,25.13,0.00,0.00
71.86,25.28,-7.96,25.28,0.00,0.00
71.88,25.40,-7.85,25.40,0.00,0.00
71.89,25.48,-7.74,25.48,0.00,0.00
71.90,25.56,-7.59,25.56,0.00,0.00
71.92,25.67,-7.41,25.67,0.00,0.00
71.93,25.82,-7.21,25.82,0.00,0.00
71.95,25.99,-7.00,25.99,0.00,0.00
71.96,26.17,-6.80,26.17,0.00,0.00
71.97,26.32,-6.63,26.32,0.00,0.00
71.99,26.46,-6.48,26.46,0.00,0.00
72.00,26.65,-6.30,26.65,0.00,0.00
72.01,26.67,-6.29,26.67,0.00,0.00
72.03,26.64,-6.30,26.64,0.00,0.00
72.04,26.64,-6.27,26.64,0.00,0.00
72.05,26.66,-6.21,26.66,0.00,0.00
72.06,26.67,-6.13,26.67,0.00,0.00
72.08,26.64,-6.07,26.64,0.00,0.00
72.09,26.58,-6.02,26.58,0.00,0.00
72.11,26.49,-6.00,26.49,0.00,0.00
72.12,26.40,-5.98,26.40,0.00,0.00
72.13,26.32,-5.96,26.32,0.00,0.00
72.15,26.27,-5.96,26.27,0.00,0.00
72.16,26.21,-5.96,26.21,0.00,0.00
72.17,26.16,-5.98,26.16,0.00,0.00
72.19,26.12,-5.98,26.12,0.00,0.00
72.20,26.11,-5.98,26.11,0.00,0.00
72.22,26.14,-5.97,26.14,0.00,0.00
72.23,26.20,-5.93,26.20,0.00,0.00
72.25,26.27,-5.88,26.27,0.00,0.00
72.26,26.34,-5.84,26.34,0.00,0.00
72.27,26.42,-5.80,26.42,0.00,0.00
72.29,26.46,-5.75,26.46,0.00,0.00
72.30,26.52,-5.68,26.52,0.00,0.00
72.31,26.57,-5.61,26.57,0.00,0.00
72.33,26.57,-5.58,26.57,0.00,0.00
72.34,26.51,-5.62,26.51,0.00,0.00
72.35,26.41,-5.70,26.41,0.00,0.00
72.37,26.31,-5.78,26.31,0.00,0.00
72.38,26.23,-5.84,26.23,0.00,0.00
72.40,26.15,-5.87,26.15,0.00,0.00
72.41,26.08,-5.88,26.08,0.00,0.00
72.42,26.02,-5.89,26.02,0.00,0.00
72.44,25.96,-5.92,25.96,0.00,0.00
72.45,25.91,-5.99,25.91,0.00,0.00
72.47,25.86,-6.06,25.86,0.00,0.00
72.48,25.81,-6.08,25.81,0.00,0.00
72.50,25.77,-6.20,25.77,0.00,0.00
72.51,25.72,-6.35,25.72,0.00,0.00
72.52,25.65,-6.48,25.65,0.00,0.00
72.53,25.58,-6.60,25.58,0.00,0.00
72.55,25.56,-6.71,25.56,0.00,0.00
72.56,25.53,-6.85,25.53,0.00,0.00
72.57,25.48,-7.01,25.48,0.00,0.00
72.58,25.39,-7.16,25.39,0.00,0.00
72.60,25.24,-7.31,25.24,0.00,0.00
72.61,25.04,-7.47,25.04,0.00,0.00
72.63,24.76,-7.66,24.76,0.00,0.00
72.64,24.47,-7.86,24.47,0.00,0.00
72.66,24.20,-8.08,24.20,0.00,0.00
72.67,23.96,-8.27,23.96,0.00,0.00
72.68,23.78,-8.42,23.78,0.00,0.00
72.70,23.62,-8.56,23.62,0.00,0.00
72.71,23.49,-8.71,23.49,0.00,0.00
72.72,23.33,-8.89,23.33,0.00,0.00
72.74,23.17,-9.07,23.17,0.00,0.00
72.75,22.93,-9.37,22.93,0.00,0.00
72.76,22.84,-9.52,22.84,0.00,0.00
72.78,22.72,-9.68,22.72,0.00,0.00
72.79,22.53,-9.87,22.53,0.00,0.00
72.81,22.28,-10.09,22.28,0.00,0.00
72.82,21.99,-10.33,21.99,0.00,0.00
72.84,21.69,-10.54,21.69,0.00,0.00
72.85,21.43,-10.71,21.43,0.00,0.00
72.86,21.21,-10.89,21.21,0.00,0.00
72.88,21.05,-11.05,21.05,0.00,0.00
72.89,20.93,-11.18,20.93,0.00,0.00
72.91,20.83,-11.28,20.83,0.00,0.00
72.92,20.73,-11.35,20.73,0.00,0.00
72.93,20.66,-11.38,20.66,0.00,0.00
72.95,20.59,-11.41,20.59,0.00,0.00
72.96,20.49,-11.46,20.49,0.00,0.00
72.98,20.43,-11.56,20.43,0.00,0.00
72.99,20.33,-11.67,20.33,0.00,0.00
73.01,20.28,-11.79,20.28,0.00,0.00
73.02,20.25,-11.86,20.25,0.00,0.00
73.03,20.17,-12.02,20.17,0.00,0.00
73.05,20.13,-12.12,20.13,0.00,0.00
73.06,20.06,-12.24,20.06,0.00,0.00
73.07,19.97,-12.39,19.97,0.00,0.00
73.09,19.86,-12.53,19.86,0.00,0.00
73.10,19.75,-12.70,19.75,0.00,0.00
73.12,19.61,-12.86,19.61,0.00,0.00
73.13,19.50,-12.95,19.50,0.00,0.00
73.15,19.43,-12.86,19.43,0.00,0.00
73.16,19.45,-12.80,19.45,0.00,0.00
73.17,19.48,-12.82,19.48,0.00,0.00
73.19,19.48,-12.88,19.48,0.00,0.00
73.20,19.44,-12.91,19.44,0.00,0.00
73.21,19.39,-12.93,19.39,0.00,0.00
73.23,19.36,-12.94,19.36,0.00,0.00
73.24,19.35,-12.92,19.35,0.00,0.00
73.26,19.35,-12.88,19.35,0.00,0.00
73.27,19.30,-12.85,19.30,0.00,0.00
73.28,19.24,-12.86,19.24,0.00,0.00
73.30,19.17,-12.92,19.17,0.00,0.00
73.31,19.08,-13.02,19.08,0.00,0.00
73.33,19.00,-13.10,19.00,0.00,0.00
73.34,18.95,-13.16,18.95,0.00,0.00
73.35,18.91,-13.18,18.91,0.00,0.00
73.37,18.92,-13.20,18.92,0.00,0.00
73.38,18.96,-13.16,18.96,0.00,0.00
73.40,19.03,-13.10,19.03,0.00,0.00
73.41,19.08,-13.05,19.08,0.00,0.00
73.42,19.13,-13.00,19.13,0.00,0.00
73.44,19.15,-12.98,19.15,0.00,0.00
73.45,19.15,-12.99,19.15,0.00,0.00
73.47,19.20,-12.97,19.20,0.00,0.00
73.48,19.28,-12.94,19.28,0.00,0.00
73.50,19.38,-12.90,19.38,0.00,0.00
73.51,19.49,-12.87,19.49,0.00,0.00
73.52,19.58,-12.83,19.58,0.00,0.00
73.54,19.73,-12.79,19.73,0.00,0.00
73.55,19.79,-12.80,19.79,0.00,0.00
73.56,19.82,-12.82,19.82,0.00,0.00
73.57,19.83,-12.85,19.83,0.00,0.00
73.59,19.84,-12.88,19.84,0.00,0.00
73.60,19.84,-12.90,19.84,0.00,0.00
73.61,19.86,-12.93,19.86,0.00,0.00
73.63,19.88,-12.93,19.88,0.00,0.00
73.64,19.90,-12.93,19.90,0.00,0.00
73.66,19.92,-12.92,19.92,0.00,0.00
73.67,19.93,-12.92,19.93,0.00,0.00
73.68,19.95,-12.92,19.95,0.00,0.00
73.70,19.96,-12.92,19.96,0.00,0.00
73.71,19.96,-12.95,19.96,0.00,0.00
73.73,19.93,-13.00,19.93,0.00,0.00
73.74,19.91,-13.06,19.91,0.00,0.00
73.75,19.89,-13.14,19.89,0.00,0.00
73.77,19.88,-13.22,19.88,0.00,0.00
73.78,19.86,-13.31,19.86,0.00,0.00
73.79,19.84,-13.42,19.84,0.00,0.00
73.81,19.79,-13.65,19.79,0.00,0.00
73.82,19.77,-13.74,19.77,0.00,0.00
73.83,19.78,-13.81,19.78,0.00,0.00
73.85,19.79,-13.88,19.79,0.00,0.00
73.86,19.79,-13.96,19.79,0.00,0.00
73.87,19.81,-14.05,19.81,0.00,0.00
73.89,19.82,-14.13,19.82,0.00,0.00
73.90,19.81,-14.26,19.81,0.00,0.00
73.92,19.80,-14.40,19.80,0.00,0.00
73.93,19.80,-14.55,19.80,0.00,0.00
73.95,19.78,-14.74,19.78,0.00,0.00
73.96,19.75,-14.92,19.75,0.00,0.00
73.98,19.72,-15.10,19.72,0.00,0.00
73.99,19.70,-15.29,19.70,0.00,0.00
74.00,19.69,-15.52,19.69,0.00,0.00
74.02,19.70,-15.79,19.70,0.00,0.00
74.03,19.71,-16.35,19.71,0.00,0.00
74.05,19.77,-16.59,19.77,0.00,0.00
74.06,19.82,-16.85,19.82,0.00,0.00
74.07,19.84,-17.14,19.84,0.00,0.00
74.09,19.82,-17.46,19.82,0.00,0.00
74.10,19.80,-17.63,19.80,0.00,0.00
74.12,19.73,-17.72,19.73,0.00,0.00
74.13,19.72,-17.61,19.72,0.00,0.00
74.14,20.13,-17.14,20.13,0.00,0.00
74.16,20.39,-16.95,20.39,0.00,0.00
74.17,20.96,-16.66,20.96,0.00,0.00
74.19,21.27,-16.47,21.27,0.00,0.00
74.20,21.57,-16.35,21.57,0.00,0.00
74.21,21.75,-16.23,21.75,0.00,0.00
74.23,21.76,-16.19,21.76,0.00,0.00
74.24,21.68,-16.31,21.68,0.00,0.00
74.26,21.68,-16.29,21.68,0.00,0.00
74.27,21.73,-16.26,21.73,0.00,0.00
74.28,21.75,-16.31,21.75,0.00,0.00
74.30,21.85,-16.27,21.85,0.00,0.00
74.31,21.80,-16.25,21.80,0.00,0.00
74.33,21.65,-16.24,21.65,0.00,0.00
74.34,21.51,-16.23,21.51,0.00,0.00
74.35,21.37,-16.22,21.37,0.00,0.00
74.37,21.23,-16.22,21.23,0.00,0.00
74.38,21.09,-16.22,21.09,0.00,0.00
74.39,20.95,-16.23,20.95,0.00,0.00
74.41,20.80,-16.24,20.80,0.00,0.00
74.42,20.51,-16.25,20.51,0.00,0.00
74.43,20.37,-16.25,20.37,0.00,0.00
74.45,20.24,-16.26,20.24,0.00,0.00
74.46,20.12,-16.27,20.12,0.00,0.00
74.48,20.01,-16.28,20.01,0.00,0.00
74.49,19.91,-16.29,19.91,0.00,0.00
74.50,19.79,-16.32,19.79,0.00,0.00
74.51,19.67,-16.34,19.67,0.00,0.00
74.53,19.52,-16.38,19.52,0.00,0.00
74.54,19.40,-16.37,19.40,0.00,0.00
74.55,19.25,-16.36,19.25,0.00,0.00
74.56,19.08,-16.38,19.08,0.00,0.00
74.58,18.93,-16.38,18.93,0.00,0.00
74.59,18.85,-16.33,18.85,0.00,0.00
74.61,18.78,-16.27,18.78,0.00,0.00
74.62,18.74,-16.21,18.74,0.00,0.00
74.64,18.74,-16.19,18.74,0.00,0.00
74.65,18.74,-16.19,18.74,0.00,0.00
74.66,18.73,-16.18,18.73,0.00,0.00
74.68,18.69,-16.18,18.69,0.00,0.00
74.69,18.63,-16.17,18.63,0.00,0.00
74.70,18.56,-16.15,18.56,0.00,0.00
74.72,18.50,-16.12,18.50,0.00,0.00
74.73,18.46,-16.08,18.46,0.00,0.00
74.75,18.42,-16.06,18.42,0.00,0.00
74.76,18.35,-16.05,18.35,0.00,0.00
74.78,18.28,-16.02,18.28,0.00,0.00
74.79,18.21,-16.00,18.21,0.00,0.00
74.80,18.14,-15.95,18.14,0.00,0.00
74.82,18.11,-15.94,18.11,0.00,0.00
74.83,18.07,-15.88,18.07,0.00,0.00
74.84,18.04,-15.83,18.04,0.00,0.00
74.86,18.06,-15.71,18.06,0.00,0.00
74.87,18.09,-15.64,18.09,0.00,0.00
